Iteration,Error_1,Error_2,Error_3,Error_Mean,Loss_1,Loss_2,Loss_3,Loss_Mean,Score,Features_n,Alpha,Lambda,Lambda_bias,Coef1_1,Coef2_1,Coef3_1,Coef4_1,Rési1_1,Rési2_1,Rési3_1,Rési4_1,Coef1_2,Coef2_2,Coef3_2,Coef4_2,Rési1_2,Rési2_2,Rési3_2,Rési4_2,Coef1_3,Coef2_3,Coef3_3,Coef4_3,Rési1_3,Rési2_3,Rési3_3,Rési4_3,Coef1_4,Coef2_4,Coef3_4,Coef4_4,Rési1_4,Rési2_4,Rési3_4,Rési4_4,PosInitiale_1,PosInitiale_2,PosInitiale_3,PosInitiale_4,Logging
323,0.423077,0.396226,0.442308,0.420537,1.091881,1.256968,1.347653,1.23216733333333,0.518171953858,12,1.62551083793608,1.56152083733859,1.50813430359528,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
324,0.403846,0.367925,0.432692,0.401487666666667,1.245562,1.056939,1.112198,1.138233,0.456986511293,12,0.300263653362724,1.14338254424676,2.91364687791013,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
325,0.423077,0.386792,0.432692,0.414187,1.087115,1.133127,1.219854,1.14669866666667,0.474947680650667,12,1.66467788399704,1.74572723810177,1.65513533229288,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
326,0.528846,0.45283,0.413462,0.465046,1.585142,1.131827,1.633494,1.45015433333333,0.674388472099333,15,0.661618812762185,1.23849142037966,0.921534004496924,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1
327,0.355769,0.415094,0.403846,0.391569666666667,1.064443,1.051226,1.434063,1.183244,0.463322458665333,17,1.68209691528423,0.946080501579992,0.810522776384203,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
328,0.394231,0.45283,0.403846,0.416969,1.123326,1.216463,1.039539,1.12644266666667,0.469691672277333,13,1.14274650974487,0.544045707506269,1.98988637096991,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
329,0.403846,0.358491,0.423077,0.395138,1.162442,1.218094,1.141149,1.173895,0.46385052251,17,1.57927300379573,1.187699307174,4.0520142596977,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
330,0.413462,0.367925,0.480769,0.420718666666667,1.185374,1.075894,1.424842,1.22870333333333,0.516938428128889,13,0.791583038777099,0.8733611047243,1.82404236379848,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1
331,0.384615,0.433962,0.442308,0.420295,1.166568,1.114413,1.078942,1.11997433333333,0.470719612428333,15,1.31871522715857,0.8489196480637,1.78240437841671,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1
332,0.413462,0.433962,0.384615,0.410679666666667,1.290571,1.178962,1.06532,1.17828433333333,0.483897417251889,16,0.0673405334221746,0.67718102026574,2.37007053161679,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1
333,0.5,0.490566,0.528846,0.506470666666667,1.654666,1.403895,1.413821,1.490794,0.755043431042667,13,0.0628185137564348,1.03747676789129,2.87673781503638,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
334,0.375,0.320755,0.432692,0.376149,1.13763,0.910034,1.066831,1.038165,0.390504726585,14,0.158209285685961,0.949084820856338,1.52500501423464,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1
335,0.375,0.349057,0.403846,0.375967666666667,1.157785,0.998852,1.386869,1.18116866666667,0.444081227546444,15,1.36025199913054,0.543977957523718,1.25361204891432,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1
336,0.490385,0.443396,0.471154,0.468311666666667,1.280626,1.132083,1.116114,1.17627433333333,0.550862993500556,17,1.04560543416956,0.726716171287522,0.948888404076627,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1
337,0.471154,0.386792,0.5,0.452648666666667,1.562825,1.160022,1.310706,1.34451766666667,0.608594129126445,11,1.32951252201503,0.704114116749093,1.02936498214242,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1
338,0.317308,0.386792,0.403846,0.369315333333333,1.137447,1.012933,1.054797,1.06839233333333,0.394573670715778,16,0.665849939645029,1.30985300385373,0.235640646548797,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
339,0.423077,0.40566,0.442308,0.423681666666667,1.190234,1.17992,1.271758,1.21397066666667,0.514337115337778,12,1.81866529134226,1.75387690161407,1.56224778651513,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
340,0.403846,0.349057,0.423077,0.391993333333333,1.29149,0.998884,1.257887,1.18275366666667,0.463631552308889,12,0.965878257007331,0.968620920386907,0.64718260558653,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
341,0.480769,0.424528,0.451923,0.452406666666667,1.251742,1.658631,1.193462,1.367945,0.618867437633333,13,1.30793784248913,1.39546811988488,2.25177056015244,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
342,0.346154,0.339623,0.413462,0.366413,1.120479,1.02114,1.668691,1.27010333333333,0.465382372676667,11,1.74935650738633,0.958864784112694,2.09381140486539,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
343,0.413462,0.433962,0.413462,0.420295333333333,1.226781,1.155073,1.165519,1.18245766666667,0.496981439164222,17,0.866707017746756,0.295921349871214,0.325262854640304,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1
344,0.519231,0.462264,0.442308,0.474601,1.685284,1.240264,1.245248,1.39026533333333,0.659821317465333,8,1.27540697622114,0.897532478054824,0.289222727940025,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
345,0.326923,0.386792,0.442308,0.385341,1.153318,0.989185,1.053011,1.06517133333333,0.410454186758,16,0.55147982408066,1.76784974367216,0.51910638528596,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1
346,0.384615,0.40566,0.451923,0.414066,1.206165,1.101815,1.093835,1.13393833333333,0.46952530993,13,1.47954787600534,0.919705362773784,1.83431497065295,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
347,0.490385,0.40566,0.413462,0.436502333333333,1.632527,1.112572,1.654485,1.466528,0.640142893898667,11,1.52059324164784,2.02559229166571,0.221052803612208,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1
348,0.519231,0.471698,0.461538,0.484155666666667,1.515429,1.146336,1.124781,1.262182,0.611092567664667,11,1.54718166621306,0.484710520918665,2.28947206721272,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
349,0.471154,0.5,0.394231,0.455128333333333,1.267315,1.382984,1.03232,1.22753966666667,0.558688082590556,15,0.980880989997093,0.951715258802415,1.95720170901213,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1
350,0.432692,0.339623,0.461538,0.411284333333333,1.225382,1.030246,1.179707,1.14511166666667,0.470966488417222,14,0.470041404989705,1.07243519680855,2.73728191830201,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
351,0.346154,0.292453,0.365385,0.334664,1.11093,0.93956,1.091251,1.047247,0.350475870008,13,0.638011433890829,0.690219679360862,3.1614690481608,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1
352,0.461538,0.40566,0.432692,0.433296666666667,1.227196,1.158879,1.491247,1.29244066666667,0.560010232731111,11,0.294170395589345,1.47824587889426,2.18264545428417,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
353,0.519231,0.433962,0.451923,0.468372,1.500312,1.376573,1.382423,1.41976933333333,0.664980202192,11,2.50082060592784,1.82289550264877,1.98999044811994,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
354,0.519231,0.40566,0.432692,0.452527666666667,1.503173,1.132635,1.174418,1.27007533333333,0.574744227084222,10,0.583643587187499,1.44243773887677,1.07801852002739,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
355,0.336538,0.311321,0.384615,0.344158,1.107525,1.014201,1.148311,1.09001233333333,0.375136464615333,15,1.32519747890943,0.60901536329874,1.92346781719127,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1
356,0.519231,0.433962,0.423077,0.458756666666667,1.161573,1.24006,1.365602,1.255745,0.576081390383333,8,1.01458364624964,2.62095739283167,3.0753727966328,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
357,0.394231,0.396226,0.432692,0.407716333333333,1.091273,1.140038,1.099659,1.11032333333333,0.452696958281111,17,1.70461210318029,1.56370423721133,1.56381061795518,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1
358,0.519231,0.481132,0.461538,0.487300333333333,1.31508,1.212532,1.278427,1.26867966666667,0.618228024459889,12,1.53742917857791,1.25156478635575,1.7836849146288,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
359,0.403846,0.330189,0.442308,0.392114333333333,1.095844,1.068599,1.288521,1.150988,0.451318892294667,19,1.0025239428046,1.81614308932349,1.79067434014334,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
360,0.423077,0.349057,0.490385,0.420839666666667,1.222003,1.207081,1.293953,1.24101233333333,0.522267216689222,15,1.10989332676467,2.1676980054853,1.64750120277001,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
361,0.461538,0.377358,0.403846,0.414247333333333,1.391717,1.157484,1.099025,1.21607533333333,0.503755963965778,14,0.554940937343,0.732883813691107,1.90871834989506,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1
362,0.355769,0.283019,0.423077,0.353955,1.104659,0.988929,1.131157,1.074915,0.380471538825,12,1.09122852587507,1.21176985072087,2.21853454173292,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
363,0.548077,0.358491,0.432692,0.44642,1.661431,1.086172,1.240942,1.329515,0.5935220863,10,1.15369862095951,1.07920461405932,1.68687643700762,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
364,0.346154,0.386792,0.423077,0.385341,1.083352,1.003759,1.100664,1.06259166666667,0.409460135425,13,1.85291624153685,0.161597710885893,1.27469105654519,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
365,0.490385,0.462264,0.432692,0.461780333333333,1.662983,1.674591,1.245253,1.527609,0.705419793223,14,2.22345370324752,1.61888439961736,1.74905605290809,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1
366,0.346154,0.358491,0.413462,0.372702333333333,1.101943,0.98821,1.041536,1.04389633333333,0.389062599191445,18,1.58110243521742,0.796372218127664,1.35976353353889,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1
367,0.596154,0.45283,0.5,0.516328,1.700071,1.528213,1.388736,1.53900666666667,0.794632234186667,8,1.15964220767031,1.10294200729358,0.457727230259698,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
368,0.413462,0.481132,0.519231,0.471275,1.197702,1.229496,1.285724,1.23764066666667,0.583269105183333,14,1.60896865965441,1.11490639070584,1.82225503852297,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1
369,0.480769,0.40566,0.442308,0.442912333333333,1.206005,1.154718,1.210303,1.190342,0.527217152684667,14,0.322843305944453,2.06023996298636,0.218587556356678,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
370,0.326923,0.349057,0.394231,0.356737,1.087848,1.112864,0.970455,1.05705566666667,0.377090867359667,16,0.876304628346368,1.02459153908624,1.24557603378291,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
371,0.307692,0.339623,0.432692,0.360002333333333,1.078315,1.082255,1.486652,1.21574066666667,0.437669476728222,13,1.10755922234603,0.998746766854024,0.762203235199141,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
372,0.336538,0.320755,0.432692,0.363328333333333,1.090426,1.000748,1.15749,1.082888,0.393443892226667,11,0.952053252399669,1.53761143633591,2.41044529540828,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
373,0.442308,0.349057,0.442308,0.411224333333333,1.204464,0.9376,1.114798,1.08562066666667,0.446433634902889,10,0.180807627975083,0.113529782779017,2.20017832194168,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
374,0.365385,0.424528,0.423077,0.40433,1.134919,0.983786,1.116301,1.07833533333333,0.436003325326667,12,0.879349652292189,0.431220542746635,3.63647453079814,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1
375,0.403846,0.45283,0.403846,0.420174,1.236423,1.18911,1.186815,1.204116,0.505938236184,12,1.02157070317676,0.897848353960508,3.42612689381879,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
376,0.375,0.367925,0.355769,0.366231333333333,1.12997,1.038193,0.999663,1.055942,0.386719046582667,17,1.00989656371941,1.22316416065351,3.45131561179391,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1
377,0.423077,0.358491,0.490385,0.423984333333333,1.12236,1.359901,1.43431,1.30552366666667,0.553521581462556,12,1.21124637452412,0.996162981622291,2.81388466739452,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
378,0.365385,0.415094,0.451923,0.410800666666667,1.073222,1.151527,1.70147,1.30873966666667,0.537631127559778,6,1.87383943865121,1.19362482297486,0.278632452760723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1
379,0.403846,0.301887,0.375,0.360244333333333,1.117529,0.902022,0.942351,0.987300666666667,0.355669470462889,12,0.179421013240749,0.791921611012804,2.67322126906514,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
380,0.480769,0.462264,0.509615,0.484216,1.24893,1.472989,1.399642,1.37385366666667,0.665241927058667,7,1.56183065366978,0.421280954429116,1.66943317682674,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
381,0.5,0.40566,0.413462,0.439707333333333,1.354096,1.091387,1.18206,1.209181,0.531685753027333,11,0.105274348382744,1.36501699259342,0.692370241926113,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
382,0.442308,0.311321,0.375,0.376209666666667,1.221462,1.08725,1.174296,1.16100266666667,0.436780426225778,15,1.05689453486143,1.46494467218055,0.573823558277599,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1
383,0.384615,0.40566,0.413462,0.401245666666667,1.109684,1.048964,1.185427,1.11469166666667,0.447265200919444,18,1.65656351098955,1.71317577000743,1.02686157005514,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1
384,0.413462,0.481132,0.567308,0.487300666666667,1.234532,1.424096,1.385688,1.34810533333333,0.656932627670222,13,0.289125855917044,1.67954292364041,2.32058351166647,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
385,0.413462,0.377358,0.375,0.388606666666667,1.185292,1.203254,0.98445,1.124332,0.436922910746667,17,0.219060220140955,1.57533377926728,0.72495376065873,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
386,0.336538,0.311321,0.432692,0.360183666666667,1.34736,0.941927,1.115286,1.13485766666667,0.408757195524778,18,1.47333499227784,0.414781201194765,0.398554530536314,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1
387,0.490385,0.490566,0.394231,0.458394,1.280156,1.202994,1.165926,1.21635866666667,0.557571514648,9,0.6484552132959,1.56229792308011,2.64437980224531,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
388,0.461538,0.377358,0.461538,0.433478,1.667249,1.119256,1.069755,1.28542,0.55720129076,8,2.02003608391476,0.402037421690346,1.00191442456449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
389,0.432692,0.415094,0.442308,0.430031333333333,1.351681,1.08846,1.266477,1.23553933333333,0.531320626899111,10,0.538826848561508,0.03502432391869,1.07507835555066,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
390,0.528846,0.537736,0.451923,0.506168333333333,1.490325,1.429799,1.268141,1.39608833333333,0.706655704869445,12,1.64262575548309,0.699606336773583,0.0297145003167414,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
391,0.365385,0.283019,0.413462,0.353955333333333,1.151033,0.928783,0.999496,1.02643733333333,0.363312968465778,18,1.24261159760816,0.500497428703136,1.58255811594383,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1
392,0.346154,0.377358,0.423077,0.382196333333333,1.103802,1.017647,1.224803,1.11541733333333,0.426308414936444,12,1.52190069836413,0.354351497401443,1.49237402027725,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
393,0.375,0.358491,0.394231,0.375907333333333,1.343825,0.920211,1.23176,1.16526533333333,0.438031784079111,13,0.258926608044061,1.04671926252422,2.22897503425849,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
394,0.346154,0.433962,0.442308,0.407474666666667,1.082908,1.35044,1.168128,1.200492,0.489170077536,13,1.61512329431995,0.54268264718654,1.53042166435884,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
395,0.432692,0.45283,0.413462,0.432994666666667,1.20585,1.10922,1.141429,1.15216633333333,0.498881877446222,14,1.61412722050216,0.44515916138948,1.30731489085627,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1
396,0.307692,0.386792,0.413462,0.369315333333333,1.081119,1.026764,1.531163,1.21301533333333,0.447985162168444,15,1.58736617270582,1.15126744398532,2.31651357509668,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
397,0.519231,0.433962,0.451923,0.468372,1.181792,1.673187,1.667082,1.50735366666667,0.706002251564,11,1.46355187271299,1.30492292752062,2.00046209025277,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
398,0.480769,0.471698,0.432692,0.461719666666667,1.286222,1.18206,1.318794,1.26235866666667,0.582855822787111,8,0.391708347699212,0.56888718845108,1.08680413690698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1
399,0.5,0.424528,0.471154,0.465227333333333,1.526697,1.230137,1.26029,1.33904133333333,0.622958628729778,12,1.42585283112105,1.68278881606342,0.222298686109265,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
400,0.346154,0.320755,0.432692,0.366533666666667,1.075202,1.000964,1.041421,1.03919566666667,0.380900198087444,13,1.92779084049598,0.71350521132806,2.1563672551715,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1
401,0.413462,0.377358,0.423077,0.404632333333333,1.148235,1.066806,1.567947,1.260996,0.510239753804,13,1.15563007066359,0.614304934558103,0.750598036032769,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1
402,0.365385,0.45283,0.423077,0.413764,1.116578,1.408713,1.3707,1.29866366666667,0.537340273374667,13,2.07498758919773,1.37308325723814,3.04552690556339,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1
403,0.317308,0.396226,0.394231,0.369255,1.144344,1.040407,1.046781,1.07717733333333,0.39775311622,13,1.46193382876977,0.35037768186406,2.42062155074182,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1
404,0.384615,0.301887,0.451923,0.379475,1.185,1.019535,1.075462,1.09333233333333,0.414892287191667,8,0.377722914255422,1.08459762273968,0.290453176470036,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
405,0.442308,0.396226,0.413462,0.417332,1.274052,1.127334,1.392885,1.264757,0.527823568324,15,1.47737362146987,0.43158248682953,1.39088972300167,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1
406,0.403846,0.471698,0.432692,0.436078666666667,1.169975,1.548427,1.235421,1.317941,0.574725954025333,10,1.96107259273874,1.61064908883842,0.934116855340717,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1
407,0.461538,0.698113,0.711538,0.623729666666667,1.320365,1.755791,1.596799,1.55765166666667,0.971553554832778,11,1.13242926172656,1.80005024054709,0.102146645930994,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
408,0.336538,0.415094,0.413462,0.388364666666667,1.116838,1.125409,1.007193,1.08314666666667,0.420655894151111,16,0.755733980089958,1.0276030233874,2.16709751193675,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1
409,0.355769,0.424528,0.403846,0.394714333333333,1.08225,0.998518,1.231468,1.10407866666667,0.435795674860889,14,1.21234022607788,1.66119104860728,1.8742986938526,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1
410,0.365385,0.443396,0.384615,0.397798666666667,1.181693,1.136411,1.130797,1.14963366666667,0.457322739755111,15,0.86982250266331,2.40453213290065,3.17338892620832,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
